Student_ID,Study_Hours_Per_Day,Sleep_Hours_Per_Day,Screen_Time_Per_Day,Physical_Activity_Hours,Attendance_Percentage,Healthy_Eating_Score,Academic_Performance
S08851,5.8,8.4,4.7,1.4,83.2,10,64.0
S08852,1.9,10.0,3.9,2.0,89.6,7,68.2
S08853,0.5,5.6,8.2,0.8,80.6,3,25.3
S08854,0.0,7.5,5.1,1.1,98.7,4,43.6
S08855,2.8,6.3,8.0,1.6,78.4,8,24.0
S08856,2.0,9.5,5.0,1.6,84.0,1,42.9
S08857,3.3,5.4,5.9,0.7,82.5,4,30.5
S08858,3.2,7.7,3.8,0.9,100.0,4,41.3
S08859,0.6,5.3,3.9,0.7,75.9,3,36.0
S08860,0.3,6.6,5.8,0.5,90.8,2,26.5
S08861,3.4,7.0,5.9,1.7,73.0,8,33.2
S08862,3.2,8.3,6.2,1.0,88.4,6,34.4
S08863,2.4,5.7,5.8,1.0,75.5,2,34.9
S08864,0.5,7.8,2.3,1.1,96.0,8,43.4
S08865,3.7,7.0,3.4,1.0,94.1,8,38.8
S08866,4.9,7.3,6.7,0.9,87.7,7,48.7
S08867,3.4,8.1,1.1,0.6,71.1,8,82.2
S08868,1.7,5.5,5.6,1.8,84.5,9,37.3
S08869,3.1,8.0,4.8,0.7,82.0,3,41.0
S08870,1.0,6.3,6.7,0.5,93.3,2,32.2
S08871,4.6,8.3,5.8,1.0,76.0,7,56.9
S08872,3.1,7.4,3.7,2.1,96.6,2,46.7
S08873,0.3,6.7,3.6,0.6,94.7,3,25.3
S08874,2.5,6.3,4.0,1.4,71.3,6,34.6
S08875,3.7,8.0,6.2,0.9,82.8,9,55.2
S08876,2.5,8.5,1.0,1.1,84.5,9,57.4
S08877,2.6,6.4,5.3,1.5,95.1,10,38.0
S08878,1.2,5.6,3.2,0.1,78.1,2,38.3
S08879,3.8,7.8,5.4,0.6,87.1,1,54.4
S08880,2.0,5.3,5.7,1.5,96.0,6,24.9
S08881,0.0,5.4,1.7,1.0,87.5,7,27.7
S08882,2.4,5.7,4.5,1.1,66.4,8,41.9
S08883,4.5,6.5,5.3,1.4,80.1,4,58.4
S08884,2.4,5.4,5.2,0.6,94.0,7,27.1
S08885,5.6,4.7,4.8,1.5,92.8,9,45.4
S08886,3.6,5.6,2.6,1.4,62.5,1,41.7
S08887,3.5,7.8,2.9,1.1,87.0,3,65.5
S08888,2.8,5.5,2.2,1.2,94.5,5,40.3
S08889,2.9,6.6,6.1,1.6,90.4,7,32.6
S08890,2.6,9.3,4.8,0.7,91.5,5,61.6
S08891,2.5,6.9,4.9,1.3,100.0,1,30.8
S08892,3.8,7.4,1.6,1.9,84.6,1,55.5
S08893,1.6,5.9,4.9,1.3,88.0,1,20.2
S08894,1.4,9.6,6.3,0.9,75.6,8,47.4
S08895,1.3,6.4,1.3,2.2,78.7,7,42.2
S08896,6.1,6.7,3.9,1.1,81.7,3,67.3
S08897,3.8,8.6,1.9,1.7,93.5,4,56.8
S08898,3.5,6.8,4.2,0.8,77.5,8,64.3
S08899,1.4,7.1,3.2,1.5,97.3,7,39.8
S08900,3.9,6.7,5.8,0.7,74.1,7,54.5
S08901,2.8,6.7,5.3,1.2,91.4,6,42.4
S08902,3.3,7.4,7.6,0.7,90.5,9,40.9
S08903,1.5,7.7,4.9,2.0,87.6,6,44.6
S08904,3.2,6.2,5.7,0.9,94.8,1,61.8
S08905,2.4,6.1,3.9,0.4,77.6,5,41.8
S08906,1.9,6.3,2.8,1.0,80.3,8,36.2
S08907,4.1,5.3,6.7,1.3,75.4,6,52.0
S08908,0.7,5.1,7.5,1.0,85.1,5,3.4
S08909,3.8,7.4,6.4,0.6,83.8,9,73.6
S08910,4.0,8.1,5.3,1.5,93.6,7,61.8
S08911,1.7,8.0,3.1,1.6,88.9,7,39.3
S08912,1.8,4.1,7.3,0.2,91.9,1,15.0
S08913,2.7,6.7,6.2,0.6,83.0,2,41.7
S08914,3.4,5.7,9.0,0.9,89.1,10,20.1
S08915,2.8,7.2,2.7,0.7,100.0,5,61.2
S08916,3.7,6.5,6.7,1.3,71.5,3,53.8
S08917,5.6,7.7,6.1,1.9,66.6,8,69.7
S08918,2.2,7.0,4.3,0.8,91.4,4,38.6
S08919,0.4,4.7,7.7,1.8,76.5,7,46.7
S08920,4.2,5.8,5.8,0.3,71.2,5,36.9
S08921,5.5,7.0,3.1,1.2,90.3,6,59.3
S08922,3.6,7.1,4.8,0.7,75.0,7,37.3
S08923,1.4,5.3,3.1,1.2,100.0,8,36.9
S08924,2.8,5.2,4.1,0.1,86.6,3,32.4
S08925,1.3,7.1,6.4,0.4,83.0,3,35.5
S08926,4.0,5.3,7.0,1.2,76.8,2,56.6
S08927,1.0,5.0,5.4,0.7,87.2,6,35.3
S08928,2.5,6.5,3.5,0.8,69.1,2,38.3
S08929,1.5,6.4,5.8,1.9,60.3,1,32.8
S08930,3.2,5.9,6.4,1.1,69.5,1,34.4
S08931,2.5,6.2,1.1,1.5,96.4,9,57.6
S08932,3.3,7.0,5.2,0.6,75.8,1,35.2
S08933,3.0,6.1,4.6,0.3,70.7,7,57.4
S08934,1.5,7.1,6.9,1.0,84.1,5,37.8
S08935,3.9,6.5,5.8,0.3,100.0,6,30.6
S08936,2.9,7.2,6.0,0.7,95.9,10,42.9
S08937,1.5,8.1,4.0,1.1,77.0,9,24.5
S08938,6.4,8.0,5.0,0.9,76.8,3,68.2
S08939,3.7,8.5,6.9,1.2,77.0,6,48.2
S08940,2.8,8.0,4.9,1.3,75.9,7,32.8
S08941,5.1,7.3,5.3,0.4,90.4,2,69.3
S08942,5.8,6.5,1.9,0.5,81.6,6,82.7
S08943,2.8,6.5,4.9,0.0,73.9,6,39.3
S08944,3.5,5.9,1.0,0.8,71.6,5,48.7
S08945,1.5,7.0,4.0,1.4,100.0,7,41.2
S08946,2.8,7.8,5.1,1.7,92.4,9,48.8
S08947,2.7,6.1,6.5,1.1,76.4,7,34.3
S08948,3.3,7.0,3.0,1.7,97.1,2,66.5
S08949,3.5,6.2,5.7,1.2,73.5,4,47.2
S08950,3.8,7.3,7.9,1.1,83.6,1,45.2
S08951,3.4,6.3,3.7,0.7,82.5,2,53.4
S08952,1.2,6.1,1.9,0.0,86.8,9,39.6
S08953,1.6,6.2,5.6,1.6,75.6,7,36.5
S08954,2.2,7.6,2.6,1.0,86.3,8,41.2
S08955,2.6,6.9,3.4,1.7,67.5,8,50.3
S08956,4.6,6.5,6.8,0.5,81.2,2,55.0
S08957,1.3,7.3,8.8,2.2,98.4,5,27.1
S08958,2.5,6.5,3.0,0.9,95.3,1,53.2
S08959,4.4,8.4,3.5,0.7,78.0,9,66.4
S08960,2.6,5.8,4.1,0.9,69.7,5,47.8
S08961,3.7,6.8,3.9,1.1,63.2,1,47.9
S08962,2.8,5.3,8.9,1.0,91.2,7,23.9
S08963,3.4,6.6,3.9,0.7,87.8,9,53.0
S08964,2.7,5.0,4.2,0.1,88.9,1,42.7
S08965,4.0,7.9,8.2,0.6,100.0,1,66.5
S08966,0.7,7.9,6.2,1.5,86.5,1,23.0
S08967,2.5,7.9,7.0,0.6,87.3,7,44.2
S08968,3.4,7.0,3.2,0.1,71.0,10,56.8
S08969,3.8,5.9,3.9,0.5,100.0,3,54.6
S08970,5.2,6.0,2.9,1.0,83.4,9,48.9
S08971,2.4,8.8,6.6,0.6,76.8,9,53.2
S08972,5.2,8.7,7.5,0.9,87.1,7,47.2
S08973,2.0,7.1,3.8,0.6,100.0,3,30.3
S08974,5.0,6.4,4.3,1.5,100.0,10,72.1
S08975,4.2,8.6,4.4,1.2,75.3,8,52.5
S08976,1.6,6.2,1.9,2.1,96.8,6,53.5
S08977,3.5,7.3,3.7,0.8,88.4,4,54.4
S08978,2.9,8.6,6.5,0.9,94.9,8,59.8
S08979,3.9,6.0,3.2,1.6,87.8,3,47.6
S08980,2.7,8.0,5.2,1.2,91.1,1,43.9
S08981,2.5,7.6,2.4,0.5,98.2,4,54.8
S08982,5.1,7.0,4.7,1.3,67.5,9,71.6
S08983,2.9,5.8,3.9,1.2,88.6,7,54.8
S08984,4.2,6.1,2.6,0.1,73.3,1,45.1
S08985,2.7,7.3,6.6,0.7,80.4,1,60.2
S08986,5.5,5.3,6.7,1.1,85.0,1,39.7
S08987,2.0,7.2,3.1,1.7,74.9,6,43.9
S08988,2.1,7.6,4.6,1.3,79.2,10,55.9
S08989,5.3,8.2,5.1,0.7,71.0,10,67.3
S08990,2.3,5.3,1.4,0.6,79.1,9,57.2
S08991,5.4,8.6,2.2,1.4,90.1,3,70.8
S08992,4.3,9.0,7.6,0.0,93.7,3,62.7
S08993,2.8,7.5,2.9,0.6,77.3,7,40.4
S08994,0.3,5.8,7.5,1.7,98.3,6,15.2
S08995,3.0,6.6,2.3,1.1,90.8,9,46.1
S08996,3.2,6.9,6.3,0.6,99.3,3,33.4
S08997,4.8,7.3,4.4,0.4,67.3,7,47.1
S08998,5.4,7.0,4.7,1.4,88.1,7,59.8
S08999,2.0,7.3,8.7,1.0,91.1,9,37.0
S09000,4.2,6.9,2.5,0.9,67.8,6,57.4
S09001,4.1,7.3,6.2,1.2,100.0,9,60.0
S09002,4.6,6.4,6.1,1.1,78.6,6,49.7
S09003,3.7,6.6,11.7,1.0,90.4,2,22.4
S09004,0.1,6.3,2.8,0.3,94.3,6,26.9
S09005,2.8,9.3,3.7,0.5,86.0,5,61.5
S09006,1.3,8.8,6.6,1.4,98.9,6,43.9
S09007,2.7,7.7,4.6,1.3,100.0,9,37.3
S09008,4.5,8.6,4.1,1.2,73.9,6,52.2
S09009,3.5,8.0,6.9,0.7,86.2,5,44.6
S09010,4.7,7.2,4.5,1.4,94.2,5,65.5
S09011,3.5,5.2,3.2,0.8,68.7,3,40.8
S09012,1.1,6.7,6.5,1.7,95.6,5,38.3
S09013,0.0,6.6,5.8,0.6,100.0,5,34.8
S09014,3.2,5.6,4.4,0.7,97.8,10,49.4
S09015,2.7,5.2,4.3,0.9,89.4,3,42.6
S09016,1.5,7.6,3.2,1.4,100.0,7,27.8
S09017,0.4,7.4,6.5,1.0,88.6,8,21.1
S09018,1.9,5.6,4.3,1.0,71.8,7,39.2
S09019,2.7,6.1,3.5,0.8,79.8,2,35.1
S09020,4.0,8.4,2.4,1.1,82.4,7,61.4
S09021,3.3,5.9,5.8,1.0,84.4,1,53.4
S09022,5.4,7.2,4.0,0.6,84.1,3,51.2
S09023,1.4,6.8,1.0,1.1,81.6,10,47.5
S09024,4.3,7.6,2.6,1.1,87.2,4,72.9
S09025,3.1,6.0,4.5,2.2,100.0,6,28.9
S09026,4.0,7.1,4.6,0.7,87.1,9,46.0
S09027,2.3,7.2,4.5,0.6,91.3,9,36.5
S09028,4.6,7.3,4.2,1.1,63.1,6,61.5
S09029,3.4,7.1,2.0,0.5,86.3,9,51.6
S09030,2.0,7.4,3.3,0.5,95.9,6,50.2
S09031,3.0,9.6,7.4,0.3,97.5,7,40.3
S09032,2.6,10.0,7.1,0.6,96.5,6,46.9
S09033,3.7,6.2,6.2,0.6,88.0,3,39.3
S09034,1.2,4.2,6.0,0.4,89.1,1,21.7
S09035,3.0,7.7,6.8,0.9,78.3,4,46.5
S09036,3.6,7.2,2.8,0.0,93.5,1,45.9
S09037,3.0,8.3,5.1,1.2,78.3,10,52.7
S09038,5.0,7.3,2.8,0.7,91.8,1,63.3
S09039,4.2,7.1,2.8,0.8,85.4,5,37.2
S09040,3.0,8.4,5.7,1.3,85.1,8,53.4
S09041,3.3,8.5,6.9,1.2,95.0,1,50.8
S09042,3.4,5.3,4.6,0.7,90.6,5,63.8
S09043,3.6,6.0,8.3,1.2,87.8,8,42.6
S09044,0.3,6.9,5.4,1.8,80.0,3,29.1
S09045,2.5,7.1,3.4,0.5,100.0,6,59.3
S09046,0.8,6.7,2.8,1.4,88.3,7,32.7
S09047,4.9,7.5,7.0,0.4,92.5,10,47.4
S09048,2.9,8.2,5.3,1.6,85.8,8,48.2
S09049,2.7,9.1,6.4,0.6,78.1,3,53.5
S09050,4.3,7.7,1.0,0.6,88.5,1,81.0
S09051,3.6,6.0,5.5,1.6,79.0,10,49.4
S09052,1.3,6.8,4.0,1.4,89.4,8,36.5
S09053,2.9,6.9,2.2,0.7,52.3,4,43.7
S09054,2.5,7.6,4.9,1.1,81.0,2,28.3
S09055,0.4,7.5,7.2,0.6,84.9,1,12.3
S09056,2.0,9.5,9.5,0.2,75.5,6,39.7
S09057,2.7,6.4,5.5,1.1,88.6,1,33.8
S09058,2.8,7.5,3.6,0.8,80.8,6,49.4
S09059,0.8,9.8,3.5,0.5,84.9,8,41.2
S09060,4.7,6.3,6.9,1.7,79.5,3,42.6
S09061,2.8,7.2,3.0,0.5,94.7,6,37.1
S09062,3.1,5.9,6.2,1.1,90.5,6,34.2
S09063,3.6,7.1,5.6,1.5,88.0,5,69.6
S09064,1.8,6.1,5.4,0.9,85.6,3,31.2
S09065,3.7,8.3,1.9,0.6,100.0,6,58.2
S09066,2.4,7.2,4.3,1.1,83.4,1,43.4
S09067,1.7,5.9,2.1,1.2,78.0,4,48.4
S09068,3.9,8.0,3.8,1.4,73.3,8,61.2
S09069,5.2,7.2,6.8,1.9,94.1,6,56.6
S09070,4.1,8.1,7.5,0.8,100.0,4,49.9
S09071,4.4,5.6,5.4,1.1,76.5,6,44.5
S09072,2.2,7.4,3.9,0.4,82.2,1,26.2
S09073,0.6,7.9,8.2,1.3,81.4,3,24.6
S09074,5.2,6.5,3.8,1.1,83.8,7,76.2
S09075,6.1,5.5,2.7,0.9,67.3,1,74.3
S09076,5.3,7.0,6.4,0.7,93.1,2,45.9
S09077,2.5,8.5,5.9,0.8,96.9,3,37.9
S09078,1.3,8.4,3.9,1.1,66.0,4,60.9
S09079,1.4,6.5,5.2,0.5,100.0,6,24.1
S09080,0.5,5.5,5.9,0.8,100.0,9,11.4
S09081,2.8,6.5,5.4,1.0,54.3,1,33.0
S09082,5.4,6.4,5.9,0.2,63.3,4,51.6
S09083,2.8,7.5,4.0,0.5,83.7,4,52.6
S09084,3.5,6.9,6.1,0.7,98.2,6,36.9
S09085,5.1,6.1,5.0,1.8,87.9,1,63.1
S09086,2.4,8.3,4.1,0.6,85.2,9,43.2
S09087,6.1,7.2,4.5,1.0,90.7,1,62.9
S09088,6.0,7.5,4.8,0.5,76.9,10,79.1
S09089,2.8,4.9,2.1,0.6,97.8,1,58.7
S09090,2.1,4.1,3.7,0.3,84.0,3,37.3
S09091,4.0,5.3,5.1,1.3,68.7,1,47.2
S09092,2.5,6.4,2.3,0.3,77.0,4,29.3
S09093,1.3,7.7,3.8,1.5,88.7,7,57.9
S09094,4.9,4.2,9.8,1.2,82.1,9,39.3
S09095,4.8,8.9,2.7,1.0,81.1,4,68.8
S09096,3.2,7.2,4.2,1.5,87.0,6,50.1
S09097,1.1,8.6,3.3,2.6,88.6,2,46.2
S09098,1.2,5.9,4.8,1.2,72.7,7,9.7
S09099,3.2,7.6,3.4,0.4,97.2,8,45.3
S09100,2.3,7.1,4.5,1.7,83.7,3,41.4
S09101,2.5,8.0,3.6,1.1,89.2,1,41.8
S09102,4.5,6.7,7.1,2.1,86.0,2,48.2
S09103,4.1,7.6,5.2,0.7,80.9,2,42.7
S09104,5.1,8.3,3.0,1.6,94.1,6,66.9
S09105,1.5,6.2,6.7,1.0,85.8,7,29.4
S09106,2.5,7.3,3.1,2.3,85.7,5,51.3
S09107,4.1,4.7,1.9,0.9,60.1,10,66.8
S09108,3.7,7.8,5.0,2.5,93.2,1,61.2
S09109,5.3,9.3,8.8,1.2,83.3,5,57.2
S09110,3.6,5.5,1.3,1.4,92.5,8,66.1
S09111,5.8,6.9,2.3,1.9,100.0,10,62.6
S09112,3.8,8.1,6.5,0.6,93.2,2,56.7
S09113,4.6,7.0,3.7,1.5,85.5,8,67.3
S09114,2.5,7.2,6.2,0.9,82.1,6,23.8
S09115,3.0,6.5,3.3,1.1,100.0,1,47.5
S09116,4.4,6.5,5.3,1.0,89.8,10,48.9
S09117,5.4,6.9,8.5,1.3,87.1,9,59.7
S09118,4.1,7.1,2.6,1.3,83.2,8,56.4
S09119,2.9,5.6,7.0,0.7,76.0,5,31.0
S09120,5.1,6.9,6.4,1.1,65.5,4,41.5
S09121,0.0,8.9,2.0,0.0,100.0,1,48.0
S09122,0.9,6.5,6.1,1.5,77.2,2,25.1
S09123,4.0,5.5,5.1,1.8,83.1,5,36.5
S09124,3.0,6.8,5.2,1.1,83.9,5,41.0
S09125,3.9,6.1,5.7,0.2,99.3,8,46.6
S09126,3.1,5.4,4.3,1.4,77.3,5,39.4
S09127,3.9,7.2,5.1,0.6,87.6,5,37.4
S09128,1.8,6.1,5.5,1.1,90.1,3,34.9
S09129,3.9,6.3,6.5,1.3,71.2,7,33.2
S09130,4.5,7.2,1.9,1.3,70.2,6,53.1
S09131,4.8,5.2,7.6,1.5,77.8,5,37.1
S09132,6.0,4.9,2.7,1.1,87.4,2,72.7
S09133,3.4,7.8,6.5,1.1,86.2,4,51.4
S09134,3.4,4.7,5.2,1.4,83.8,3,39.7
S09135,0.7,5.8,2.4,1.0,91.5,7,37.1
S09136,2.2,4.8,6.1,0.7,76.4,9,38.3
S09137,2.7,6.4,3.1,1.2,83.3,3,25.3
S09138,4.6,7.5,7.1,0.4,83.9,7,50.0
S09139,2.1,7.1,3.6,1.0,76.7,9,39.9
S09140,4.2,9.9,2.0,0.3,100.0,5,62.4
S09141,3.0,8.3,8.1,0.7,63.4,8,36.3
S09142,2.7,5.9,5.4,0.7,97.4,8,19.1
S09143,3.4,5.6,6.7,0.5,93.0,7,34.6
S09144,2.4,10.0,3.3,1.6,93.1,1,58.5
S09145,2.4,8.3,1.2,1.5,86.0,5,55.4
S09146,0.4,7.7,8.4,1.7,98.3,10,23.5
S09147,2.6,7.1,5.0,0.9,80.5,9,46.5
S09148,2.3,7.3,6.0,0.8,88.9,9,45.1
S09149,2.2,5.2,6.3,1.4,85.7,6,29.1
S09150,3.6,7.2,4.3,1.1,82.7,8,52.8
S09151,4.0,7.1,5.5,1.1,86.2,4,53.2
S09152,3.3,5.9,8.2,0.0,75.5,9,30.5
S09153,4.5,6.4,4.9,1.4,78.4,2,55.7
S09154,3.9,8.8,6.9,1.3,100.0,2,42.8
S09155,2.6,6.8,1.0,1.0,100.0,7,39.3
S09156,2.3,9.5,7.2,1.4,90.2,4,46.5
S09157,3.5,4.9,2.0,1.3,93.3,4,57.0
S09158,3.9,6.4,7.0,0.7,87.5,2,43.5
S09159,5.1,5.1,5.8,0.9,89.6,9,47.9
S09160,4.8,5.5,4.8,0.5,90.4,2,35.5
S09161,2.2,6.0,4.8,1.7,95.4,9,49.4
S09162,2.8,7.4,4.5,1.5,100.0,5,56.1
S09163,4.0,7.3,3.4,0.6,76.2,5,41.0
S09164,4.6,6.2,4.6,1.3,100.0,7,64.5
S09165,4.4,4.3,9.4,1.1,86.4,5,29.0
S09166,2.9,8.8,7.6,0.7,86.4,6,47.6
S09167,1.1,6.7,3.3,1.1,80.9,3,52.3
S09168,1.5,5.7,5.5,1.4,80.9,3,19.7
S09169,3.4,7.3,5.2,1.5,91.2,3,49.6
S09170,3.5,7.2,4.7,2.2,91.4,1,44.2
S09171,1.4,6.6,3.0,1.0,90.7,3,22.2
S09172,3.1,7.2,5.9,0.9,80.5,4,39.6
S09173,3.9,5.6,6.7,1.3,58.0,6,29.7
S09174,1.3,7.9,3.3,0.9,67.0,4,41.8
S09175,4.7,5.8,8.9,0.7,85.1,3,54.3
S09176,2.4,6.3,8.0,0.5,88.4,8,33.3
S09177,4.9,7.8,6.1,0.0,80.8,5,43.8
S09178,2.2,8.4,2.5,1.4,78.1,3,40.0
S09179,1.5,8.9,5.8,0.2,88.0,4,46.4
S09180,2.3,8.3,5.6,0.6,83.9,4,56.1
S09181,2.9,6.6,6.0,1.1,80.2,3,46.6
S09182,2.4,5.2,8.2,0.8,68.8,9,6.2
S09183,2.7,8.7,4.6,2.1,76.6,4,42.6
S09184,3.5,8.6,9.1,0.2,94.3,8,49.8
S09185,2.7,6.2,5.8,2.1,75.4,9,64.7
S09186,2.9,8.1,4.4,1.7,91.6,7,31.1
S09187,0.4,6.6,9.8,1.5,98.9,3,29.8
S09188,3.6,8.8,6.7,1.7,77.1,1,46.1
S09189,2.9,6.4,4.1,1.2,80.6,9,42.0
S09190,5.4,9.4,5.2,0.1,94.9,4,65.4
S09191,1.6,7.9,6.3,1.3,97.3,3,48.6
S09192,0.3,9.2,4.7,0.3,78.6,7,41.2
S09193,3.9,6.4,5.3,0.7,68.8,10,43.3
S09194,3.5,7.5,3.4,1.0,97.5,9,50.4
S09195,1.5,5.8,1.6,0.5,90.8,7,39.8
S09196,0.7,8.0,5.2,1.5,89.0,9,38.5
S09197,5.3,8.1,5.3,0.9,94.2,7,54.3
S09198,5.1,9.9,6.1,1.2,73.1,8,75.7
S09199,0.0,7.6,3.8,1.0,88.9,8,51.1
S09200,2.3,7.9,2.3,1.1,82.1,8,55.6
S09201,5.5,6.4,3.1,0.6,91.0,2,62.5
S09202,2.3,7.6,7.1,0.4,93.0,2,50.5
S09203,2.3,6.5,3.7,0.9,94.8,2,45.4
S09204,2.6,7.1,4.1,0.5,91.0,7,39.9
S09205,1.3,7.2,4.4,1.7,87.5,8,58.8
S09206,0.4,6.6,3.8,0.3,87.8,10,32.2
S09207,4.6,7.1,3.6,2.2,88.7,1,61.3
S09208,0.2,6.5,3.3,1.2,78.8,8,40.6
S09209,3.4,6.5,7.8,1.0,81.3,8,47.1
S09210,4.3,8.3,6.4,0.7,89.0,5,47.2
S09211,0.8,7.2,7.5,1.3,91.5,3,35.0
S09212,1.6,7.4,7.9,0.9,78.5,1,35.5
S09213,4.8,5.3,1.0,1.2,74.2,4,63.0
S09214,3.8,7.5,5.7,1.4,68.2,7,56.3
S09215,2.1,7.6,3.8,1.3,72.4,7,41.4
S09216,4.8,6.5,7.2,1.6,79.6,5,59.2
S09217,4.8,9.5,3.5,1.3,80.5,6,64.2
S09218,3.4,4.3,2.9,0.5,82.2,9,42.3
S09219,1.6,7.9,2.1,0.0,72.9,7,45.9
S09220,2.4,7.9,4.4,1.1,66.9,2,40.4
S09221,3.4,7.6,6.8,1.1,86.3,2,65.9
S09222,2.7,7.2,5.5,2.0,86.3,2,38.5
S09223,4.4,7.7,2.6,0.9,91.2,2,42.0
S09224,0.7,8.0,9.3,1.2,93.2,5,38.2
S09225,0.8,6.1,6.3,1.4,88.9,10,25.8
S09226,3.3,7.4,6.6,1.3,86.1,5,59.8
S09227,2.3,6.8,7.6,1.4,93.8,8,36.0
S09228,2.1,5.7,1.7,0.6,99.2,5,41.7
S09229,0.3,7.9,3.2,0.5,78.2,8,62.5
S09230,3.0,6.3,6.6,0.9,92.7,6,39.5
S09231,2.9,5.2,3.4,0.0,78.8,10,41.4
S09232,4.0,6.4,4.4,1.0,87.2,4,60.3
S09233,3.1,6.0,4.8,0.7,95.7,10,45.5
S09234,2.8,8.2,2.4,1.2,82.3,4,52.4
S09235,4.8,7.2,4.3,0.9,75.5,3,53.9
S09236,1.0,8.7,6.8,0.5,80.4,9,29.2
S09237,3.8,6.2,6.5,1.7,75.5,5,41.4
S09238,0.5,8.0,7.2,1.0,74.3,8,39.0
S09239,1.7,10.0,7.0,1.4,97.1,4,56.4
S09240,1.2,7.4,5.8,1.1,90.3,3,29.8
S09241,4.2,8.0,5.7,1.2,77.8,6,66.5
S09242,2.9,7.8,5.5,0.3,75.2,6,53.3
S09243,3.0,5.3,3.7,1.6,75.8,6,39.7
S09244,1.3,7.7,2.9,1.4,77.8,2,49.1
S09245,2.6,7.4,3.6,1.0,96.5,6,61.1
S09246,1.9,6.7,4.3,1.1,83.9,5,42.7
S09247,3.6,5.9,3.7,1.5,100.0,5,49.2
S09248,1.5,7.8,5.8,0.8,84.6,3,30.2
S09249,5.0,5.8,5.4,0.2,79.2,5,47.1
S09250,0.5,9.6,5.6,0.8,94.3,10,41.1
S09251,1.8,7.1,5.7,1.1,68.3,1,24.9
S09252,5.5,5.5,7.4,1.0,86.9,1,39.9
S09253,2.3,6.4,5.0,1.7,72.9,7,47.8
S09254,1.0,6.7,7.0,0.5,63.2,10,24.3
S09255,3.3,9.9,6.0,0.6,83.8,7,39.0
S09256,2.3,5.9,7.3,0.5,93.3,9,29.6
S09257,1.7,6.9,8.2,1.2,87.1,9,29.5
S09258,1.4,6.4,6.2,0.2,85.9,7,32.7
S09259,7.2,7.6,5.2,1.4,59.0,10,75.7
S09260,2.6,6.4,5.2,0.5,83.5,9,46.5
S09261,0.1,5.6,4.1,0.6,83.5,10,23.6
S09262,5.2,6.8,4.0,1.9,91.2,9,60.4
S09263,3.9,6.6,6.8,1.6,74.4,3,35.1
S09264,1.9,6.3,3.1,1.1,93.3,4,36.4
S09265,1.6,6.4,8.2,0.3,79.9,1,19.6
S09266,4.0,8.4,4.7,2.0,82.0,2,64.1
S09267,2.6,6.6,10.7,0.9,90.3,8,53.3
S09268,0.1,5.6,3.6,1.1,73.1,9,31.4
S09269,5.7,6.4,5.5,1.5,93.2,9,71.1
S09270,2.3,7.1,4.3,0.0,71.5,9,49.3
S09271,5.2,5.4,3.4,0.7,91.6,1,40.7
S09272,4.9,9.0,7.1,1.0,82.6,8,61.2
S09273,1.5,8.0,2.8,1.1,83.5,5,35.1
S09274,4.5,8.7,3.6,0.3,54.3,3,46.5
S09275,2.0,7.5,6.2,1.2,79.1,6,50.0
S09276,0.2,4.5,6.5,1.0,82.9,4,31.9
S09277,2.4,8.8,2.2,1.8,100.0,1,24.7
S09278,3.6,6.0,6.2,1.5,84.6,3,38.3
S09279,2.3,6.1,5.3,0.9,78.5,2,38.9
S09280,2.5,7.2,3.2,0.9,93.3,1,43.4
S09281,4.7,8.7,3.4,1.5,79.9,10,68.7
S09282,3.2,8.3,1.0,1.1,95.3,9,62.5
S09283,1.7,8.1,8.4,0.3,87.6,3,38.4
S09284,4.1,6.6,7.0,2.0,76.0,1,55.7
S09285,3.3,6.6,2.4,0.5,94.4,3,55.7
S09286,0.0,7.4,6.6,2.2,91.0,1,26.6
S09287,3.6,6.8,3.9,1.2,94.0,1,60.1
S09288,3.6,8.1,6.8,0.7,83.2,9,33.4
S09289,3.0,8.0,4.0,0.0,91.0,1,58.8
S09290,4.3,7.7,4.3,1.4,100.0,5,57.5
S09291,2.0,4.0,4.4,0.2,86.7,5,21.2
S09292,3.5,7.2,3.7,1.2,81.0,1,40.6
S09293,0.6,6.9,7.8,2.0,100.0,9,40.4
S09294,3.6,7.2,6.8,0.4,91.7,5,43.5
S09295,5.9,6.1,5.2,1.4,80.5,2,48.0
S09296,1.5,5.4,7.0,0.6,100.0,7,18.8
S09297,1.9,7.6,1.7,1.6,73.0,9,45.5
S09298,1.9,6.6,2.5,1.0,90.3,4,55.2
S09299,3.2,7.7,5.9,1.0,96.5,5,56.5
S09300,1.4,6.2,6.5,1.6,95.7,9,37.1
S09301,3.6,8.7,5.6,1.3,76.0,2,52.7
S09302,4.3,8.2,1.2,0.6,72.6,5,49.7
S09303,3.8,7.4,2.9,1.9,87.3,6,84.2
S09304,0.3,6.7,5.8,0.2,92.0,3,21.8
S09305,4.5,8.0,9.9,1.1,74.2,10,44.5
S09306,4.4,7.5,7.4,0.6,88.0,9,52.0
S09307,4.2,7.3,8.2,0.3,70.4,10,62.8
S09308,3.6,8.3,5.7,0.4,95.6,8,53.8
S09309,3.3,8.7,5.7,1.0,79.3,4,49.9
S09310,4.5,5.5,2.9,1.2,83.4,5,35.6
S09311,5.9,5.7,6.9,1.5,93.6,8,53.2
S09312,1.6,6.1,4.9,1.7,92.7,10,37.9
S09313,4.6,5.2,6.4,1.1,89.7,10,40.0
